Title, Career, Grading, Class Number, Type, Credits, GE, Status, Available Seats, Enrollment Cap, Enrolled, WaitCap, WaitList
['\n        ECON 111B - 01\xa0\xa0 Intermediate Accounting II    ', 'Undergraduate', 'Student Option', '41571', 'Lecture', '5 units', '\xa0', ' Open', '38', '120', '82', '0', '0']
['\n        ECON 112 - 01\xa0\xa0 Auditing and Attestation    ', 'Undergraduate', 'Student Option', '42862', 'Lecture', '5 units', '\xa0', ' Open', '59', '120', '61', '0', '0']
['\n        ECON 113 - 01\xa0\xa0 Introduction to Econometrics    ', 'Undergraduate', 'Student Option', '41576', 'Lecture', '5 units', 'SR', ' Open', '25', '100', '75', '0', '0']
['\n        ECON 113 - 02\xa0\xa0 Introduction to Econometrics    ', 'Undergraduate', 'Student Option', '41581', 'Lecture', '5 units', 'SR', ' Closed', '0', '100', '100', '0', '0']
['\n        ECON 114 - 01\xa0\xa0 Advanced Quantitative Methods    ', 'Undergraduate', 'Student Option', '41586', 'Lecture', '5 units', '\xa0', ' Open', '3', '25', '22', '0', '0']
['\n        ECON 114L - 01\xa0\xa0 Advanced Quantitative Methods    ', 'Undergraduate', 'Student Option', '43297', 'Laboratory', '2 units', '\xa0', ' Open', '3', '25', '22', '0', '0']
['\n        ECON 117A - 01\xa0\xa0 Income Tax Factors for Individuals    ', 'Undergraduate', 'Student Option', '42820', 'Lecture', '5 units', '\xa0', ' Open', '37', '130', '93', '0', '0']
['\n        ECON 120 - 01\xa0\xa0 Development Economics    ', 'Undergraduate', 'Student Option', '41587', 'Lecture', '5 units', '\xa0', ' Open', '2', '45', '43', '0', '0']
['\n        ECON 126 - 01\xa0\xa0 Why Economies Succeed or Fail: Lessons from Western and Japanese History    ', 'Undergraduate', 'Student Option', '43617', 'Lecture', '5 units', '\xa0', ' Closed', '0', '70', '79', '0', '0']
['\n        ECON 128 - 01\xa0\xa0 Poverty and Public Policy    ', 'Undergraduate', 'Student Option', '41590', 'Lecture', '5 units', '\xa0', ' Open', '26', '40', '14', '0', '0']
['\n        ECON 133 - 01\xa0\xa0 Security Markets and Financial Institutions    ', 'Undergraduate', 'Student Option', '41592', 'Lecture', '5 units', '\xa0', ' Closed', '0', '35', '36', '0', '0']
['\n        ECON 135 - 01\xa0\xa0 Corporate Finance    ', 'Undergraduate', 'Student Option', '41593', 'Lecture', '5 units', '\xa0', ' Open', '21', '65', '44', '0', '0']
['\n        ECON 136 - 01\xa0\xa0 Business Strategy    ', 'Undergraduate', 'Student Option', '41596', 'Lecture', '5 units', '\xa0', ' Closed', '0', '70', '72', '0', '0']
['\n        ECON 138 - 01\xa0\xa0 The Economics and Management of Technology and Innovation    ', 'Undergraduate', 'Student Option', '41599', 'Lecture', '5 units', '\xa0', ' Open', '13', '60', '47', '0', '0']
['\n        ECON 139A - 01\xa0\xa0 The Economics of Electronic Commerce    ', 'Undergraduate', 'Student Option', '41602', 'Lecture', '5 units', '\xa0', ' Open', '10', '120', '110', '0', '0']
['\n        ECON 141 - 01\xa0\xa0 International Finance    ', 'Undergraduate', 'Student Option', '41609', 'Lecture', '5 units', '\xa0', ' Open', '6', '40', '34', '0', '0']
['\n        ECON 160A - 01\xa0\xa0 Industrial Organization    ', 'Undergraduate', 'Student Option', '41610', 'Lecture', '5 units', '\xa0', ' Open', '2', '50', '48', '0', '0']
['\n        ECON 171 - 01\xa0\xa0 Natural Resource Economics    ', 'Undergraduate', 'Student Option', '41612', 'Lecture', '5 units', '\xa0', ' Open', '15', '40', '25', '0', '0']
['\n        ECON 197 - 01\xa0\xa0 Economic Rhetoric: Using Economic Theory and Empirical Evidence in Arguing Policy    ', 'Undergraduate', 'Student Option', '42992', 'Lecture', '5 units', '\xa0', ' Open', '1', '35', '34', '0', '0']
['\n        ECON 197 - 02\xa0\xa0 Economic Rhetoric: Using Economic Theory and Empirical Evidence in Arguing Policy    ', 'Undergraduate', 'Student Option', '42994', 'Lecture', '5 units', '\xa0', ' Closed', '0', '35', '36', '0', '0']
['\n        ECON 197 - 03\xa0\xa0 Economic Rhetoric: Using Economic Theory and Empirical Evidence in Arguing Policy    ', 'Undergraduate', 'Student Option', '42996', 'Lecture', '5 units', '\xa0', ' Closed', '0', '20', '20', '0', '0']
['\n        ECON 202 - 01\xa0\xa0 Macroeconomic Analysis    ', 'Graduate', 'Student Option', '41613', 'Lecture', '5 units', '\xa0', ' Open', '17', '60', '43', '0', '0']
['\n        ECON 204B - 01\xa0\xa0 Advanced Microeconomic Theory II    ', 'Graduate', 'Student Option', '41616', 'Lecture', '5 units', '\xa0', ' Open', '7', '15', '8', '0', '0']
['\n        ECON 205B - 01\xa0\xa0 Advanced Macroeconomic Theory II    ', 'Graduate', 'Student Option', '41617', 'Lecture', '5 units', '\xa0', ' Open', '8', '15', '7', '0', '0']
['\n        ECON 211B - 01\xa0\xa0 Advanced Econometrics II    ', 'Graduate', 'Student Option', '41618', 'Lecture', '5 units', '\xa0', ' Open', '8', '15', '7', '0', '0']
['\n        ECON 217 - 01\xa0\xa0 Applied Econometric Analysis II    ', 'Graduate', 'Student Option', '41619', 'Lecture', '5 units', '\xa0', ' Open', '7', '50', '43', '0', '0']
['\n        ECON 220B - 01\xa0\xa0 Development Economics II    ', 'Graduate', 'Student Option', '41622', 'Lecture', '5 units', '\xa0', ' Open', '5', '10', '5', '0', '0']
['\n        ECON 231 - 01\xa0\xa0 International Financial Management    ', 'Graduate', 'Student Option', '43360', 'Lecture', '5 units', '\xa0', ' Open', '26', '50', '24', '0', '0']
['\n        ECON 240A - 01\xa0\xa0 International Trade I    ', 'Graduate', 'Student Option', '41623', 'Lecture', '5 units', '\xa0', ' Open', '6', '10', '4', '0', '0']
['\n        ECON 241B - 01\xa0\xa0 Advanced International Finance II    ', 'Graduate', 'Student Option', '41624', 'Lecture', '5 units', '\xa0', ' Open', '8', '10', '2', '0', '0']
['\n        ECON 250B - 01\xa0\xa0 Public and Applied Economics II    ', 'Graduate', 'Student Option', '42748', 'Lecture', '5 units', '\xa0', ' Open', '5', '10', '5', '0', '0']
['\n        ECON 259B - 01\xa0\xa0 Public Policy Analysis    ', 'Graduate', 'Student Option', '41625', 'Lecture', '5 units', '\xa0', ' Open', '42', '50', '8', '0', '0']
['\n        ECON 271 - 01\xa0\xa0 Advanced Topics in Macroeconomic Theory    ', 'Graduate', 'Student Option', '41627', 'Lecture', '5 units', '\xa0', ' Open', '9', '10', '1', '0', '0']
['\n        ECON 274 - 01\xa0\xa0 Workshop in Macroeconomics and Monetary Economics    ', 'Graduate', 'Satisfactory/Unsatisfactory', '42917', 'Seminar', '3 units', '\xa0', ' Open', '1', '15', '14', '0', '0']
['\n        ECON 275 - 01\xa0\xa0 Workshop in Applied Microeconomics    ', 'Graduate', 'Satisfactory/Unsatisfactory', '43004', 'Seminar', '3 units', '\xa0', ' Open', '5', '15', '10', '0', '0']
['\n        ECON 276 - 01\xa0\xa0 Workshop in Experimental Economics    ', 'Graduate', 'Satisfactory/Unsatisfactory', '43028', 'Seminar', '3 units', '\xa0', ' Open', '4', '10', '6', '0', '0']
['\n        ECON 294A - 01\xa0\xa0 Applied Economics and Finance Laboratory    ', 'Graduate', 'Student Option', '41628', 'Laboratory', '2 units', '\xa0', ' Open', '15', '30', '15', '0', '0']
['\n        ECON 294A - 02\xa0\xa0 Applied Economics and Finance Laboratory    ', 'Graduate', 'Student Option', '41629', 'Laboratory', '2 units', '\xa0', ' Open', '1', '30', '29', '0', '0']
['\n        ECON 294B - 01\xa0\xa0 Applied Economics and Finance Seminar    ', 'Graduate', 'Satisfactory/Unsatisfactory', '41630', 'Seminar', '2 units', '\xa0', ' Open', '18', '60', '42', '0', '0']
['\n        EDUC 50B - 01\xa0\xa0 CAL Teach 1: Mathematics    ', 'Undergraduate', 'Student Option', '42763', 'Seminar', '2 units', 'PR-S', ' Closed', '0', '0', '15', '0', '0']
['\n        EDUC 50C - 01\xa0\xa0 CAL Teach 1: Science    ', 'Undergraduate', 'Student Option', '42762', 'Seminar', '2 units', 'PR-S', ' Closed', '0', '0', '18', '0', '0']
['\n        EDUC 100A - 01\xa0\xa0 Cal Teach 2: Science and Mathematics    ', 'Undergraduate', 'Student Option', '42764', 'Seminar', '2 units', '\xa0', ' Closed', '0', '0', '17', '0', '0']
["\n        EDUC 125 - 01\xa0\xa0 Multicultural Children's Literature for Elementary Classrooms    ", 'Undergraduate', 'Student Option', '43795', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '61', '0', '0']
['\n        EDUC 135 - 01\xa0\xa0 Gender and Education    ', 'Undergraduate', 'Student Option', '41637', 'Lecture', '5 units', '\xa0', ' Open', '2', '60', '58', '0', '0']
['\n        EDUC 141 - 01\xa0\xa0 Bilingualism and Schooling    ', 'Undergraduate', 'Student Option', '41638', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '66', '0', '0']
['\n        EDUC 178 - 01\xa0\xa0 Advanced Educational Studies    ', 'Undergraduate', 'Student Option', '43796', 'Field Studies', '5 units', '\xa0', ' Open', '28', '60', '32', '0', '0']
['\n        EDUC 180 - 01\xa0\xa0 Introduction to Teaching    ', 'Undergraduate', 'Student Option', '41631', 'Lecture', '5 units', 'PR-S', ' Closed', '0', '0', '99', '0', '0']
['\n        EDUC 185B - 01\xa0\xa0 Introduction to Mathematics Education    ', 'Undergraduate', 'Student Option', '41640', 'Seminar', '5 units', '\xa0', ' Open', '31', '60', '29', '0', '0']
['\n        EDUC 201 - 01\xa0\xa0 Intermediate Student Teaching    ', 'Graduate', 'Student Option', '41650', 'Lecture', '5 units', '\xa0', ' Open', '15', '36', '21', '0', '0']
['\n        EDUC 201 - 04\xa0\xa0 Intermediate Student Teaching    ', 'Graduate', 'Student Option', '41651', 'Lecture', '5 units', '\xa0', ' Open', '8', '20', '12', '0', '0']
['\n        EDUC 201 - 05\xa0\xa0 Intermediate Student Teaching    ', 'Graduate', 'Student Option', '41652', 'Lecture', '5 units', '\xa0', ' Closed', '0', '20', '22', '0', '0']
['\n        EDUC 201A - 04\xa0\xa0 Intermediate Student Teaching: Single Subject    ', 'Graduate', 'Student Option', '42696', 'Seminar', '5 units', '\xa0', ' Open', '8', '20', '12', '0', '0']
['\n        EDUC 201A - 05\xa0\xa0 Intermediate Student Teaching: Single Subject    ', 'Graduate', 'Student Option', '42697', 'Seminar', '5 units', '\xa0', ' Closed', '0', '20', '22', '0', '0']
['\n        EDUC 203 - 01\xa0\xa0 Teaching English Language Development: Foundations, Approaches, and Strategies    ', 'Graduate', 'Student Option', '41647', 'Seminar', '5 units', '\xa0', ' Open', '15', '36', '21', '0', '0']
['\n        EDUC 212B - 01\xa0\xa0 Bilingualism and Biliteracy: Language, Literacy and Content Instruction    ', 'Graduate', 'Student Option', '42918', 'Lecture', '2 units', '\xa0', ' Open', '2', '15', '13', '0', '0']
['\n        EDUC 221 - 01\xa0\xa0 Science Learning and Teaching in Elementary Classrooms    ', 'Graduate', 'Student Option', '41642', 'Lecture', '5 units', '\xa0', ' Open', '15', '36', '21', '0', '0']
['\n        EDUC 227 - 01\xa0\xa0 English Teaching for Secondary Classrooms    ', 'Graduate', 'Student Option', '41645', 'Lecture', '5 units', '\xa0', ' Open', '2', '10', '8', '0', '0']
['\n        EDUC 229 - 01\xa0\xa0 Teaching Mathematics in the Secondary Classroom    ', 'Graduate', 'Student Option', '41644', 'Lecture', '5 units', '\xa0', ' Open', '2', '10', '8', '0', '0']
['\n        EDUC 231 - 01\xa0\xa0 Teaching Science in the Secondary Classroom    ', 'Graduate', 'Student Option', '41643', 'Lecture', '5 units', '\xa0', ' Open', '1', '15', '14', '0', '0']
['\n        EDUC 233 - 01\xa0\xa0 Social Science Teaching for Secondary Classrooms    ', 'Graduate', 'Student Option', '41646', 'Lecture', '5 units', '\xa0', ' Open', '10', '15', '5', '0', '0']
['\n        EDUC 237 - 01\xa0\xa0 Qualitative Research Methods    ', 'Graduate', 'Student Option', '41641', 'Seminar', '5 units', '\xa0', ' Open', '9', '15', '6', '0', '0']
['\n        EDUC 261 - 01\xa0\xa0 Thinking and Learning    ', 'Graduate', 'Student Option', '41648', 'Seminar', '5 units', '\xa0', ' Open', '6', '15', '9', '0', '0']
['\n        EDUC 263 - 01\xa0\xa0 Educational Reform    ', 'Graduate', 'Student Option', '41649', 'Seminar', '5 units', '\xa0', ' Open', '10', '15', '5', '0', '0']
['\n        EE 80T - 01\xa0\xa0 Modern Electronic Technology and How It Works    ', 'Undergraduate', 'Student Option', '41661', 'Lecture', '5 units', 'SI', ' Open', '100', '200', '100', '0', '0']
['\n        EE 101 - 01\xa0\xa0 Introduction to Electronic Circuits    ', 'Undergraduate', 'Student Option', '41653', 'Lecture', '5 units', '\xa0', ' Open', '14', '120', '106', '0', '0']
['\n        EE 101L - 01\xa0\xa0 Introduction to Electronic Circuits Laboratory    ', 'Undergraduate', 'Student Option', '41654', 'Laboratory', '2 units', '\xa0', ' Open', '16', '120', '104', '0', '0']
['\n        EE 129B - 01\xa0\xa0 Capstone Project II    ', 'Undergraduate', 'Student Option', '43026', 'Lecture', '5 units', 'PR-E', ' Closed', '0', '45', '45', '0', '0']
['\n        EE 129B - 02\xa0\xa0 Capstone Project II    ', 'Undergraduate', 'Student Option', '43027', 'Lecture', '5 units', 'PR-E', ' Open', '14', '45', '31', '0', '0']
['\n        EE 135 - 01\xa0\xa0 Electromagnetic Fields and Waves    ', 'Undergraduate', 'Student Option', '41664', 'Lecture', '5 units', '\xa0', ' Open', '9', '85', '76', '0', '0']
['\n        EE 135L - 01\xa0\xa0 Electromagnetic Fields and Waves Laboratory    ', 'Undergraduate', 'Student Option', '41665', 'Laboratory', '2 units', '\xa0', ' Open', '8', '85', '77', '0', '0']
['\n        EE 151 - 01\xa0\xa0 Communications Systems    ', 'Undergraduate', 'Student Option', '41671', 'Lecture', '5 units', '\xa0', ' Open', '24', '80', '56', '0', '0']
['\n        EE 152 - 01\xa0\xa0 Introduction to Wireless Communications    ', 'Undergraduate', 'Student Option', '42698', 'Lecture', '5 units', '\xa0', ' Open', '46', '50', '4', '0', '0']
['\n        EE 157 - 01\xa0\xa0 RF Hardware Design    ', 'Undergraduate', 'Student Option', '42872', 'Lecture', '5 units', '\xa0', ' Closed', '0', '40', '41', '0', '0']
['\n        EE 157L - 01\xa0\xa0 RF Hardware Design Laboratory    ', 'Undergraduate', 'Student Option', '42873', 'Laboratory', '2 units', '\xa0', ' Closed', '0', '40', '41', '0', '0']
['\n        EE 176 - 01\xa0\xa0 Energy Conservation and Control    ', 'Undergraduate', 'Student Option', '42942', 'Lecture', '5 units', '\xa0', ' Open', '24', '35', '11', '0', '0']
['\n        EE 176L - 01\xa0\xa0 Energy Conversion and Control Laboratory    ', 'Undergraduate', 'Student Option', '42943', 'Laboratory', '2 units', '\xa0', ' Open', '24', '35', '11', '0', '0']
['\n        EE 178 - 01\xa0\xa0 Device Electronics    ', 'Undergraduate', 'Student Option', '41675', 'Lecture', '5 units', '\xa0', ' Open', '37', '50', '13', '0', '0']
['\n        EE 183 - 01\xa0\xa0 Special Topics in Electrical Engineering    ', 'Undergraduate', 'Student Option', '42938', 'Seminar', '5 units', '\xa0', ' Closed', '25', '25', '0', '0', '0']
['\n        EE 211 - 01\xa0\xa0 Introduction to Nanotechnology    ', 'Graduate', 'Student Option', '41676', 'Lecture', '5 units', '\xa0', ' Open', '10', '30', '20', '0', '0']
['\n        EE 218 - 01\xa0\xa0 Fundamentals of Nanoelectronics    ', 'Graduate', 'Student Option', '43078', 'Lecture', '5 units', '\xa0', ' Open', '32', '45', '13', '0', '0']
['\n        EE 222 - 01\xa0\xa0 High-Speed Low-Power Integrated Circuit Design    ', 'Graduate', 'Student Option', '42616', 'Lecture', '5 units', '\xa0', ' Open', '20', '30', '10', '0', '0']
['\n        EE 222 - 50\xa0\xa0 High-Speed Low-Power Integrated Circuit Design    ', 'Graduate', 'Student Option', '42617', 'Lecture', '5 units', '\xa0', ' Open', '16', '17', '1', '0', '0']
['\n        EE 228 - 01\xa0\xa0 Device Electronics    ', 'Graduate', 'Student Option', '43842', 'Lecture', '5 units', '\xa0', ' Open', '37', '50', '13', '0', '0']
['\n        EE 228 - 50\xa0\xa0 Device Electronics    ', 'Graduate', 'Student Option', '43843', 'Lecture', '5 units', '\xa0', ' Open', '16', '17', '1', '0', '0']
['\n        EE 236 - 01\xa0\xa0 Integrated Biophotonics    ', 'Graduate', 'Student Option', '42811', 'Lecture', '5 units', '\xa0', ' Open', '23', '30', '7', '0', '0']
['\n        EE 252 - 01\xa0\xa0 Wireless Communications    ', 'Graduate', 'Student Option', '41677', 'Lecture', '5 units', '\xa0', ' Open', '46', '50', '4', '0', '0']
['\n        EE 252 - 50\xa0\xa0 Wireless Communications    ', 'Graduate', 'Student Option', '41678', 'Lecture', '5 units', '\xa0', ' Closed', '17', '17', '0', '0', '0']
['\n        EE 266 - 01\xa0\xa0 Optics and Microscopy    ', 'Graduate', 'Student Option', '43384', 'Lecture', '5 units', '\xa0', ' Open', '8', '35', '27', '0', '0']
['\n        EE 279 - 01\xa0\xa0 Optimization and Control for Electric Power Systems    ', 'Graduate', 'Student Option', '43844', 'Lecture', '5 units', '\xa0', ' Open', '33', '40', '7', '0', '0']
['\n        EE 280A - 01\xa0\xa0 Current Topics in Applied Microscopy and Neuronal Imaging    ', 'Graduate', 'Satisfactory/Unsatisfactory', '43348', 'Seminar', '2 units', '\xa0', ' Open', '7', '10', '3', '0', '0']
['\n        EE 280B - 01\xa0\xa0 Seminar on Integrated Bioelectronics    ', 'Graduate', 'Student Option', '42760', 'Seminar', '2 units', '\xa0', ' Open', '3', '6', '3', '0', '0']
['\n        EE 280N - 01\xa0\xa0 Seminar on Nanophotonics and Lab-on-Chip Systems    ', 'Graduate', 'Student Option', '43195', 'Seminar', '2 units', '\xa0', ' Open', '3', '10', '7', '0', '0']
['\n        EE 280O - 01\xa0\xa0 Seminar on Applied Optics    ', 'Graduate', 'Student Option', '42743', 'Seminar', '2 units', '\xa0', ' Open', '4', '15', '11', '0', '0']
['\n        EE 280Z - 01\xa0\xa0 Seminar on Smart Grids and Data Analytics    ', 'Graduate', 'Student Option', '43349', 'Seminar', '2 units', '\xa0', ' Open', '9', '10', '1', '0', '0']
['\n        EE 288 - 01\xa0\xa0 Radar, Synthetic Aperture Radar, and ISAR    ', 'Graduate', 'Student Option', '43199', 'Seminar', '5 units', '\xa0', ' Open', '16', '30', '14', '0', '0']
['\n        EE 288 - 50\xa0\xa0 Radar, Synthetic Aperture Radar, and ISAR    ', 'Graduate', 'Student Option', '43200', 'Seminar', '5 units', '\xa0', ' Open', '14', '17', '3', '0', '0']
['\n        EE 290 - 01\xa0\xa0 EE Graduate Seminar    ', 'Graduate', 'Satisfactory/Unsatisfactory', '42716', 'Seminar', '2 units', '\xa0', ' Open', '39', '50', '11', '0', '0']
["\n        EE 291 - 01\xa0\xa0 Tomorrow's Professor: Preparing for an Academic Career in Science and Engineering    ", 'Graduate', 'Satisfactory/Unsatisfactory', '42718', 'Seminar', '3 units', '\xa0', ' Open', '15', '30', '15', '0', '0']
['\n        EE 293 - 01\xa0\xa0 Advanced Topics in Electrical Engineering    ', 'Graduate', 'Student Option', '42693', 'Seminar', '5 units', '\xa0', ' Closed', '30', '30', '0', '0', '0']
